Delio,Ceribashi,Morocutti pierino,azienda,CERDEE11R00X564A,,
Cusmano,Capuzzello,La quercia s.r.l.,azienda,CALCUN56U18F706A,Lignano sabbiadoro ,Via Piave  
Arino,Manica,Trattoria alla frasca,azienda,MACARI14D27U866Y,Palazzolo dello stella ,Via Roma  
Nievo,Paglialonga,Osteria al poc,azienda,PAONII70T23M875I,San daniele del friuli ,Via Fontanini  
Gionata,Ngresi,Al cison,azienda,NGSGIN68S32A577T,Amaro ,Via San Valentino  
Italiano,Makovic,I-sushi pordenone,azienda,MAKITI87N09M076A,Pordenone ,Via Beato Odorico  
Renzino,Moreira ribeiro,Osteria al panorama,azienda,MOIREI59E08W503A,Moruzzo ,Piazza del Gruagno  
Arames,Bardicchia,Trattoria al cacciatore,azienda,BAHARE94W28A411O,Nimis ,Via ii Dicembre   Cergneu
Oberdino,Trisciuzzi,Amore srl,azienda,TRIOBO07H35U581T,Sacile ,Via Mazzini Giuseppe  
Fulgenzio,Maffione,Franco & loris s.r.l.,azienda,MANFUU79W17T129P,Pordenone ,Via Fornace  
Cunegondo,Mascialino,La dal barbe,azienda,MAICUU83J06D160V,Porpetto ,Via Guglielmo Marconi  
Enrico,Miglietta,Shi's,azienda,MIAENR33V20D870N,Pordenone ,Via Brusafiera  
Alideo,Alighieri,Ristorante san rocco di catefood s.r.l.,azienda,ALEALI56S26Z893E,Muggia ,Strada per Lazzaretto  
Janni,Carella,Autogrill brugnera sud,azienda,CALJAN88W29R428Y,Brugnera ,Km     Autostrada A 
Ilarino,Fracella,Zorzini michela,azienda,FRLILA63F34P543A,Grado ,Riva Garibaldi  C 
Ramberto,Cascione,Trattoria al cacciatore di ellero patrizia,azienda,CASRAT76K30U657K,Manzano ,Via Sottomonte  
Geri,Bozzi colonna,Fast eat italy s.r.l.,azienda,BONGEE73C35L082X,Brugnera ,Km     Autostrada A 
Fidelfranco,Melone,Casa oberrichter,azienda,MELFIL90Y28N383W,Malborghetto valbruna ,Via Superiore   Malborghetto
Catullo,Suthaharan,Comar fabio,azienda,SURCAL24Z08U684N,Tolmezzo ,Via del Fante  
Carducci,Caracciolo,Old wild west,azienda,CAICAI04U23E976G,Pradamano ,Via Pierpaolo Pasolini  
Oronzino,Bettoli,Da gardo,azienda,BETORN43Z11L885Y,Majano ,Frazione Tiveriacco  
Rinaldino,Cesano,Da gigi marchetto,azienda,CEORIO47G11V756O,Lignano sabbiadoro ,Via Casa Bianca  
Fedele,Trillo,Wok-sushi,azienda,TROFEE09C22Z441E,Precenicco ,Via Arturo Malignani  
Belardino,Chiappini,Al ponte,azienda,CHABEN11S01U445N,Udine ,Piazza Chiavris  
Algerino,Aziza,Le casette,azienda,AZIALR79Z19E628O,Pordenone ,Via Ospedale Vecchio  
Desiderio,Carluccio anampa leon,Autogrill zugliano est,azienda,CALDES12G37O986E,Pozzuolo del friuli ,Autostrada A Palmanova Tarvisio  
Amaddio,Dilorenzo,Bar trattoria lanterna,azienda,DILAMA38N27E641I,Rivignano teor ,Via Sterpo 
Quinzio,Berza,Zago,azienda,BERQUN15X27R429N,Tricesimo ,Via San Giuseppe   Laipacco
Leto,Rummo,Mea culpa,azienda,RUMLEO36V16E067R,Trieste ,Via Giulia  
Gentilio,Donno,Al civicosei,azienda,DOOGEN98I02H427E,Trieste ,Via del Toro  
Cataldino,Gesmundo,U sushi,azienda,GEDCAN14Z16T275Z,Pordenone ,Via Montereale  
Reldo,Fiorita,Biemme food srl,azienda,FIIREE36G05O852Q,Udine ,Via Manin Daniele  
Fiorante,Fiocco,Pontello sonia,azienda,FICFII05S24E945I,Cavasso nuovo ,Piazza Plebiscito  
Cirano,Petrucci gesmundo,Paolino l'arte dello spiedo,azienda,PEECIA59W35V746J,Trieste ,Viale xx Settembre  
Almerindo,Gavazzi,La locanda del ficchio,azienda,GAZALM07B15P744A,Ronchi dei legionari ,Via Roma  
Gasparo,Orofino,Balkan express di stojanovic milana,azienda,OROGAP32V37Z366M,Monfalcone ,Androna s  Vito  
Gervasio,Viterbo,Bianco e rosso,azienda,VIOGEI55I09O130H,Pordenone ,Piazzale xx Settembre  
Oliero,Fari,Arzhavitina maryna,azienda,FAAOLO51M26W217W,Udine ,Piazzale Carnia  
Fioraldo,Decimo,Arzhavitina maryna,azienda,DECFIL30E07D221Z,Faedis ,Via dei Castelli  
Genzio,Lega,Vecchia osteria alla pieve di fumei alessandro,azienda,LEAGEZ46V15S516M,Tolmezzo ,Via della Chiesa  
Amleto,Palmiotta,Ego,azienda,PAMAMT54S22B675J,Trieste ,Via Felice Venezian  
Cellino,Lerose,Kappa s.r.l.,azienda,LEOCEO98T15D950O,Trieste ,Via Belpoggio  
Armildo,Rizzo affinito,Trattoria al pozzo di gustini pierpaolo,azienda,RIIARD37I27F401P,San dorligo della valle ,Localit   San Lorenzo 
Argo,Ratiglia,Lagardere food services s.r.l.,azienda,RAAARO93O01Q765O,Trieste ,Piazza della Liberta   
Pancrazio,Liuzzi,Bedrhan kebab srl,azienda,LIZPAA02O26X642K,Trieste ,Via Giulia  
Gaddo,Dilorenzo,Sporting,azienda,DINGAA03H04Z857W,Casarsa della delizia ,Via Aldo Moro  
Ivano,Montemurro,Osteria cevraia,azienda,MOOIVV32W12H747Q,Zoppola ,Via San Marco   Castions
Giovancarlo,Megha,Osteria al colovrat,azienda,MEAGIV79L00N446X,Drenchia ,Frazione Clabuzzaro  
Golfiero,Do,Alla casasola,azienda,DOOGOE34X35T464B,Maniago ,Via Piave  
Eliseno,Borsetti,Ronciade s.r.l.,azienda,BOTELE37C04M492K,Aviano ,Piazzale Martiri della Libert     Piancavallo
Giosaffatto,Aiello,L'approdo,azienda,AILGII43G38R742L,Trieste ,Via Giosue Carducci  
Rudio,Bolognini,Anticha trattoria perez,azienda,BONRUO75G25R066K,Colloredo di monte albano ,Via Ippolito Nievo  
Fanuel,Cazzolla,Traxtorm di lauritano mattia & c. s.a.s.,azienda,CAOFAL30L38I929M,Majano ,Via Nazionale   Tiveriacco
Isocrate,Castelvetri,Ca' malvani,azienda,CATIST76C39T456A,Cordovado ,Piazza Cecchini  
Migliore,Hanfstingl,Albergo al sole,azienda,HASMIE90E13K248N,Tarvisio ,Via Camillo Benso Conte di Cavour   Fusine in Valromana
Gianmarco,Coluccia,Trattoria alla pineta,azienda,COAGIA81I27N640F,Cividale del friuli ,Strada s  Anna   Spessa
Benito,Ratano,Trattoria alla pineta,azienda,RAABET38I16L751J,Cividale del friuli ,Strada di Sant Anna  
Ercole,Doria,Ristorante pizzeria da piero di tommasini lorena,azienda,DORERO74E00W993P,Grado ,Localita  Belvedere  
Palmiero,Vitto,Sapori greci,azienda,VIIPAI15E27B376F,Trieste ,Via di Crosada  
Nuccio,Merola,Ristorante luc di piti,azienda,MEONUI64L06D685X,Udine ,Snc  Via Villaorba 
Solideo,Cardillo,Al zuc,azienda,CALSOD19L24B055S,Pagnacco ,Via del Ciuch  
Graziano,Jancusova,Nuovo savron,azienda,JAAGRO10Z15B414C,Trieste ,Via Elisa Baciocchi  
Lucano,Abbati,Trattoria-bar alla posta di chiabai stefano,azienda,ABALUA74A02O605H,San leonardo ,Frazione Scrutto  
Revilio,Di tondo,Matiz elisabetta,azienda,DIIREE22O31E001C,Tarvisio ,Via della Sella  
Gilmo,De lecce,Albergo ristorante grizzino,azienda,DECGIO55A00B903K,Montereale valcellina ,Via Stazione  
Diaco,Scordo,Al comune rustico,azienda,SCDDIA61E33U177O,Arta terme ,Via Fontana  
Amelio,Licastro,Al bosco,azienda,LISAML24D29L449W,Grado ,Strada della Rotta  
Alcido,Solida,Ai fiori,azienda,SOOALL21H08K796P,Trieste ,Piazza Attilio Hortis  
Robustiano,Scarambone,Orlando carlo,azienda,SCOROT88C37Z579K,Nimis ,Via ii Dicembre   Cergneu
Laerte,Caretto,La zucule,azienda,CAOLAE22D31G943C,Lusevera ,Frazione Villanova delle Grotte   Villanova delle Grotte
Ermocrate,Tancorra,Zoe food,azienda,TACERM63B27B670M,Trieste ,Via Felice Venezian  
Ferigo,Curri,Officina del gusto,azienda,CURFEE07L16W996T,Udine ,Via dei Calzolai  
Dardano,Mazza,Dedej julian,azienda,MAZDAR87M03Y101J,Tavagnacco ,Via dei Martiri  
Sabbatino,Guisci,Spaghetteria  e  pizzeria da franco,azienda,GUCSAN52K00H098A,Udine ,Viale Ungheria  A 
Biblide,Sumadsad,Ristorasi srl semplificata a socio unico,azienda,SUABIE37L08H320C,Udine ,Via Cuneo  
Ardolino,Mea,Trattoria sale e pepe,azienda,MEEARD87N16Q824J,Stregna ,Frazione Stregna  
Roero,Menon,La grande muraglia di zhou pinshu,azienda,MENROO19F29N976T,Pasiano di pordenone ,Via Galoppat  
Alferio,Saracino,Eureka 2000 srl,azienda,SAOALE86Z00B297L,Cividale del friuli ,Piazza Diacono Paolo  
Iafet,Minonne,Vecchia roma srls,azienda,MIEIAF94L32I005O,Trieste ,Viale Miramare   
Radio,Navarro,Sen pordenone s.r.l.,azienda,NAVRAI68N00A683T,Fiume veneto ,Via Maestri del Lavoro  
Elso,Gaye,Idon brugnera,azienda,GAAELL99X18J915R,Brugnera ,Via Villa Varda  
Georgio,Mazzotta margapoti,I principi s.r.l.,azienda,MAOGEO69Q33T438M,Valvasone arzene ,Via s  Pietro   Valvasone
Abdenago,Balestra,Ristorante la vela di bitud caterina,azienda,BALABG29X25P041L,Monfalcone ,Via dell  Agraria  
Emerio,Gambero,Bracerie venete,azienda,GAAEMR74I14X160J,Trieste ,Via della Madonnina  
Niccolò,Ivagnes,Villaverde resort,azienda,IVNNIO90I12O182Y,Fagagna ,Via delle Acacie  
Rovilio,Bottalla,Adama srl,azienda,BOTROO99J18P030W,Trieste ,Via della Cassa di Risparmio  
Fede,Lisco,Pieffe srl,azienda,LISFEE38Z23T039E,Trieste ,Riva Grumula  
Loreto,La placa,Altogradimento,azienda,LA LOR25T36S415M,Grado ,Piazza Biagio Marin 
Riniero,Mennuni,Alla posta,azienda,MEERIO31P14I043U,Pulfero ,Via Roma  
Pietropaolo,Filipczyk,Da pozzo,azienda,FIYPIA91R25W368P,Udine ,Piazzale Gio Batta Cella  
Ottilio,Nestola,Malga montasio,azienda,NETOTL80S30Q649T,Chiusaforte ,Localita Sella Nevea  Sella Nevea
Paulo,Biagini,Roadhouse grill italia s.r.l.,azienda,BINPAO93U01B026U,Tavagnacco ,Via Nazionale  
Polonio,Ninfole,Antica osteria la torre,azienda,NINPOI39Y17K112U,Valvasone arzene ,Piazza Castello   Valvasone
Elvisio,Della torre,Osteria al duomo,azienda,DELELO52P28U635P,Sacile ,Piazza Duomo  
Libio,Caselli,Missio luigi,azienda,CAELII83H06U982H,Torviscosa ,Snc  Localita  Baiana 
Ferrantino,Vijayakumar,Villaverde hotel & resort,azienda,VIMFEN22J31P874M,Fagagna ,Via delle Acacie  
Ariberto,Cocci,Trattoria all'america,azienda,COCARB63M08X742Z,Muggia ,Via d Annunzio Gabriele  
Artemisio,Sherifaj,Ortofficina,azienda,SHJARS21L15S882R,Udine ,Via Aquileia  
Iperide,Carucci,Gran osteria tre noci,azienda,CARIPR04M37Y103V,Duino,Frazione Sistiana  
Palmerindo,Barbarito,Reznic senka,azienda,BATPAI54C16O664R,Trieste ,Via Caduti sul Lavoro  
Gaudenzo,Sherifaj,Sushi yko,azienda,SHJGAA71S33Q409L,Trieste ,Via della Madonnina  
Letiziano,D'amelio,Zetaelle di zonta leonardo & c. s.a.s.,azienda,D LLEI38M04R554E,Lignano sabbiadoro ,Via Miramare  
Liseo,Deng,Autogrill porcia nord,azienda,DENLIS93Q06G775L,Porcia ,Km     Autostrada A 
Fiorillo,Murante,Sociale,azienda,MUNFIO88Q30H686H,Sgonico ,Localita Gabrovizza   Gabrovizza San Primo
Roso,Pignatelli,Taco mania,azienda,PIIROO94S36O854A,Roveredo in piano ,Via dei Celti  
Annino,Flores flores,Fast eat italy s.r.l.,azienda,FLSANI14N12A761K,Porcia ,Km     Autostrada A 
Adilio,Petrescu,Quattropuntozero,azienda,PEUADI65F15P490T,Prata di pordenone ,Piazza della Repubblica   Villanova
Cusmano,Romanello,Emme snc di vassallo marco & c.,azienda,ROLCUO53G01E384J,Trieste ,Via del Toro  
Prosperino,Sureshkumar,L'anima dal louc,azienda,SUKPRI90N02U607X,Meduno ,Piazza San Pellegrino   Navarons
Cornelio,Brya,Sapore di mare,azienda,BRRCOR99I35A376I,Duino,Strada Statale   C 
Galeno,Fantino,Antica osteria al ponte,azienda,FAAGAA49K37Q243S,San daniele del friuli ,Via Tagliamento  
Moretto,Hajdari,C&c group ospitalita' italiana srl,azienda,HAJMOR87S27Z564O,Pasiano di pordenone ,Via Galoppat  
Deo,Magri',Angeli alessandro,azienda,MARDEO98N07K494W,Cavazzo carnico ,Localita  Vals  
Giambattista,Mainetti,La vita e' bella,azienda,MAEGII46J25M684X,Staranzano ,Snc  Localita  Alberoni 
Reovaldo,Baino,Heaven steak and beer,azienda,BAIREO51E31U235G,Udine ,Via Pracchiuso  
Erenio,Pizzolante,Stara baba,azienda,PIZERR34O15G405T,San pietro al natisone ,Via Clenia  
Incoronato,Cucinelli,La brigata da niki puricelli,azienda,CUUINN98D09X545A,Trieste ,Via Milano  B 
Ferrantino,Iacono,Trattoria barcaneta snc,azienda,IANFEN73G04B973Z,Marano lagunare ,Piazza Marii  
Mazzini,Petoku,Birrificio friulano s.r.l.s.,azienda,PEUMAZ50Y02O495S,San giovanni al natisone ,Via Nazionale  
Masaniello,Arsenio,Ostaria porta del mar,azienda,AREMAA73K27A193S,Marano lagunare ,Via Porto del Friuli  
Romolino,Creati,Trattoria da gino,azienda,CRTROI13E01T081U,Duino,Frazione Sistiana  
Ortenzio,Lotti,Antica aquileia ristorante pizzeria,azienda,LOIORO47P14Z811Z,Aquileia ,Snc  Strada Statale Aquileia Grado 
Alessio,Felicia,Awwad hussein,azienda,FEIALL10I29Q743D,Brugnera ,Via Nazario Sauro  
Orello,Destino,Daniso orsola,azienda,DETORR26V31N619E,Castions di strada ,Via Domenico da Tolmezzo  
Gioiele,Maritati,Battaglia veronica,azienda,MAAGII49C07U587W,Trieste ,Viale Sanzio Raffaello  
Remidio,Rana,Stara baba di riccardo galeno,azienda,RAAREE24W25H215R,San pietro al natisone ,Frazione Clenia  
Landuccio,Cappello,Ristorante indiano zaika,azienda,CAPLAD28S02E682T,Trieste ,Snc  Via della Madonnina  D 
Olves,Romanazzi,Trattoria caprese,azienda,ROAOLV25C39A924V,Trieste ,Piazza della Borsa  
Livano,Madaro,Mamo express s.r.l.s.,azienda,MAOLIN86X08I516Z,Staranzano ,Via Martiri Liberta   
Orosimbo,Calamia,Ok iniziative 2 srls,azienda,CAAORO55V34A471S,Moimacco ,Via Nazionale  
Dalindo,Fallico,Dianium di ciccolo' fidora,azienda,FAODAA77X05D940N,Trieste ,Via dei Rettori  A 
Rainieri,Pagliuchi,Ristorante antica hosteria colle di scorcola,azienda,PAARAI89M23Y460G,Trieste ,Via Commerciale  
Renello,Martena,Lia s.r.l.s.,azienda,MAAREN11M04D057H,Pagnacco ,Via dei Platani  
Ninì,Vasta,Miti caff,azienda,VATNIÌ70E09E476Q,Trieste ,Via di Torre Bianca  
Beniamino,Tana,Trattoria la braida - specialitã  alla griglia,azienda,TAABEI96L32L887Y,Sesto al reghena ,Via Santa Sabina  
Neri,Roshaj,Playa caffe a&f sas di andrea termini e c.,azienda,ROHNEI88A18R700D,Porcia ,Via Sant Agnese  
Ariano,Balasingam,Boschetti tricesimo,azienda,BAAARI50Y09N189I,Tricesimo ,Piazza Mazzini 
Garibaldi,Velino,Trattoria sirch firmina,azienda,VENGAL85I01V770F,Cormons ,Via Pietro Zorutti  
Adrasto,Ianni,Ristorante alla gorna,azienda,IANADO09N12U743S,Monfalcone ,Via dell Arena  
Nicandro,Kamalasoruban,Agristoro 352,azienda,KAANII50A16O944X,Cervignano del friuli ,Via Palmanova 
Bruto,Gichuki,Osteria ai pompieri di siegien beata anna,azienda,GICBRU43J08G776H,Trieste ,Largo Niccolini Giambattista  
Rezzieri,Stocchetti,Alle viole,azienda,STCREE91E24Q099T,Gradisca d'isonzo ,Via Gorizia  
Genuino,El hassouny,Farroni,azienda,ELSGEO49D37P722N,San daniele del friuli ,Piazza Vittorio Emanuele  
Agatone,Testa,Wiener haus,azienda,TEEAGG38V23D733Z,Gorizia ,Piazza Cesare Battisti  
Salvatorino,Fasci,Al porto industriale,azienda,FAASAO97C19D394B,Trieste ,Via Giovanni e Sebastiano Caboto  
Oscardo,Fanigliulo,Albergo ristorante alla stazione,azienda,FANOSS21W00S681T,Muggia ,Trieste  Via delle Sette Fontane 
Ottilio,Dervishaj,Al nuovo baffone,azienda,DEJOTT33Y23W867F,Udine ,Via Adriatica 
Lineo,Fiori,Ristorante pizzeria ai rivoli,azienda,FIRLIE42T35R532U,Osoppo ,Via Rivoli  
Cenzo,Denigris,Osteria rosa,azienda,DERCEZ53A16N340G,San vito al tagliamento ,Via Rosa  
Oreglio,Musaro',Semplicemente caffã¨... fuori men,azienda,MUOORG98R33L211S,Udine ,Via Giovanni Marinelli  
Onesimo,Lamberti,Alla sorgente,azienda,LAMONN99G38J101D,Trieste ,Via della Sorgente  
Littorio,Ye,Osteria istriana,azienda,YEELIO23C10H778Z,Codroipo ,Via Lignano  
Lilio,Zito,Osteria cevraia,azienda,ZIOLII39K24J714M,Zoppola ,Via San Marco   Castions
Amodeo,Coratella,Stanlio e ollio,azienda,COOAMO64H19F179J,Trieste ,Viale xx Settembre  
Renunzio,Buffa,Ristorante dal santo,azienda,BUFREI12J30D292T,Fiume veneto ,Via Suor Serafina Gregoris  
Galantino,Cardignan,Adoro cafe,azienda,CANGAN77L21R346F,Udine ,Piazza del Duomo  
Polluce,Maurichi,Locanda casaversa 1834,azienda,MAAPOL75I02Z833I,Romans d'isonzo ,Via Gorizia   Versa
Callisto,Argentiero,Red race,azienda,ARNCAI46F08X560K,Trieste ,Via Valdirivo  
Eraclito,Solanki,Al vecjo traghã¨t,azienda,SOKERO93W30S367M,Ragogna ,Via Tagliamento 
Gilio,Manibo,La botte piccola,azienda,MAAGII76L14Y788Q,Pordenone ,Via Maggiore  
Oscarino,Balocchi,Agriturismo la natura,azienda,BACOSR44E34F518E,Cervignano del friuli ,Via Grado 
Atalo,Bellini,Wiener haus,azienda,BELATA61P21N050G,Martignacco ,Via Antonio Bardelli 
Girlando,Floriano,Ristorante la cucina di gemma,azienda,FLNGIO53R36R738Q,Porcia ,Viale Venezia 
Corradino,Cardamone,Toasteria di napoli,azienda,CAOCOI80Z09O948Y,Trieste ,Piazza del Ponterosso  
Fiorangelo,Bufi,Cantina produttori cormo ns,azienda,BUIFIG80M27Y171U,Cormons ,Via Vino della Pace  
Ansovino,Fraime,Alla casetta,azienda,FRMANS96J01H871M,Trieste ,Via San Marco  
Matildo,Di spaldro,Al ristoro uaw uaw,azienda,DI MAA25X30Q914Q,Muggia ,Strada per Lazzaretto  
Mingo,Suraj,Taglialegne orietta,azienda,SUJMIG63G34O164H,Latisana ,Viale Aprilia Marittima  
Olgher,Jakhar,Osteria belvedere,azienda,JAAOLH73G04G926W,Muggia ,Via Vivoda  
Blandino,Spagnuolo,Buffet al spaceto di varini gianni,azienda,SPNBLL82E19S790Z,Trieste ,Via Belpoggio  a 
Raldo,Gesmundo,Antichi sapori sas di capano mario e c.,azienda,GEERAD71U25Z564B,San daniele del friuli ,Via Nazionale  
Frazino,Fumai,Ferfila riccardo,azienda,FUIFRZ59I14R816R,Duino,Localita  Sistiana  A 
Iridio,Pennetta,Montgomery,azienda,PENIRI64U07A684A,Codroipo ,Via Locatelli Giulio   
Loro,Del fiume,Arricriati rosticceria siciliana,azienda,DEULOO96J27G452L,Pordenone ,Via Molinari  
Mordechai,Vitucci,Sushi queen,azienda,VICMOD77R17H153B,Trieste ,Via Milano  
Caruso,Ejupi,Trattoria panionoteca da glenn,azienda,EJICAA54A01H189V,Trieste ,Via Rita Rosani  
Meraldo,Mantovano,Buonissimo kebab &amp,azienda,MANMEA40A21I186L,33081, Fast Food
Etelvoldo,Kasemi,Al guanaco,azienda,KASETO20F15G515Z,Trieste ,Via Ugo Foscolo  
Carolo,Silipo,Teppan,azienda,SIPCAO45Y16M646S,Martignacco ,Via Antonio Bardelli  
Lorano,Hyseni,Nautec,azienda,HYELOR70N22G918G,Monfalcone ,Via Consiglio d Europa  
Ninuzzo,Barberi,Corno d'africa,azienda,BAENIN88O25U364F,Udine ,Via Enrico Fruch  
Roveno,Caroppo,Venerio,azienda,CAOROO23X38R742N,Udine ,Via Savorgnana  
Germanino,Ganeshalingam,Co.b.s. s.a.s. di scandiffio alex e c.,azienda,GASGER25I15L304Q,Porcia ,Via Colombo Cristoforo  
Eumene,Di natale,Sushiko,azienda,DIAEUU47K06L079T,Martignacco ,Via Antonio Bardelli  
Rosmaldo,Kraja,Funky go,azienda,KRAROA82E15S158T,Codroipo ,Via Michele Gortani  
Florenzo,Apollonio,Ferluga,azienda,APLFLZ79A14O290J,Trieste ,Via della Bellavista  
Pietropaolo,Costanzo,Rosticceria spiedo d' oro,azienda,COAPIL95B24S900Z,Lignano sabbiadoro ,Raggio DI Mezzod    Lignano Pineta
Olinto,Verardi,Leon d'oro,azienda,VEIOLN39C09H032J,Udine ,Via dei Rizzani  
Azzeglio,Tamma,Trattoria da ognibene,azienda,TAMAZI76H02B047L,Povoletto ,Via Beltramini  
Pascuccio,Buonatesta,Ai pestons mulino di baseglia,azienda,BUSPAS70R06Q789Y,Spilimbergo ,Via Ostolidi   Baseglia
Roboamo,Manzoni,Ristorante gardenia,azienda,MAZROO89J23Y829Q,Grado ,Campo Porta Nuova  
Donatello,Onorato,Aroma kitchen,azienda,ONRDOE93C29Q614M,Sacile ,Via Giuseppe Garibaldi  
Nolano,D'armento,Caffã¨ letterario pordenone,azienda,D MNOA65M31H749J,Pordenone ,Piazza della Motta  
Onilio,Carrafa,Monte jof,azienda,CARONL16Q36C936U,Ampezzo ,Strada Esterna Corso   Cima Corso
Reginaldo,Figliolia,Motodrome,azienda,FIAREE30Q05J882X,Udine ,Via Monzambone  
Ramiro,Calamia,Ristorantino da issa,azienda,CAIRAR41J04L568I,Cavasso nuovo ,Piazza V  Emanuele II 
Luisito,Gambino,Salvagente,azienda,GAMLUO74M22A821V,Trieste ,Via dei Burlo  
Gentilino,Nannavecchia,Piussi vittorino,azienda,NAAGEN14I03O017F,Chiusaforte ,Via Roma 
Micuccio,Espinal bueno,Pellegrino ingrid,azienda,ESBMII19U35Z563Q,San giorgio di nogaro ,Via Marittima  
Fiovo,Colacicco,Che ghiotto il panzerotto,azienda,COCFIO45K03Z576V,Udine ,Via Grazzano  
Odorico,Fantastico,Bris - portopiccolo,azienda,FAIODO02S04F921U,Trieste ,Strada Costiera 
Nicolò,Ascenzo,Maxi's ristorante,azienda,ASENIL29W19Q451O,Duino,Via Sistiana 
Florestano,Panzanaro,Piccolo bar stella s.r.l.s.,azienda,PAAFLT11S08V174Q,Campoformido ,Via xi Febbraio  
Rizziere,Lodico,C.g.g. group srl semplificata,azienda,LOCRIZ59W16U039Z,Udine ,Via Manin Daniele  
Selmino,Marzio,Dusci,azienda,MAASEO52Q36D504Y,Udine ,Via Paolo Sarpi  
Isocrate,Scarpello,Bar trattoria alla trota,azienda,SCEISO74N30U546Z,Trasaghis ,Via Armando Diaz 
Romano,Dissanayake,Mr. crowley,azienda,DIAROM07P30X260P,Trieste ,Via Paduina  
Giulio,Bandello,La toretta,azienda,BALGII85T23E392Q,Campolongo tapogliano ,Via I Giugno 
Flauto,Ancona,Strumbo vincenzo,azienda,ANNFLU78D11H118U,Medea ,Via xiv Maggio  
Fenelio,Rajapaksa thuseunambi,Hostaria belvedere di polese g.,azienda,RAAFEO03S10T940G,Muggia ,Via Alma Vivoda  
Ones,Amati,Carmagnola restaurant,azienda,AMMONS41X25E515E,Udine ,Via Planis  
Giombattista,Manzari,Santa lucia di lucrezio giovanna,azienda,MAAGIO33A37Y724K,Grado ,Via Beato Angelico  
Moraldo,Venturin,Grbec emilia,azienda,VENMOD16Z32G360E,Trieste ,Via Foschiatti Gabriele  
Piave,Tangolo,Hanami sushi,azienda,TAOPIE19J13J436I,Udine ,Viale Duodo  
Isaia,Zanella,Ex provinciali,azienda,ZAAISA71H00M194H,Udine ,Via della Prefettura  
Achilleo,Abate,Macaia,azienda,ABBACL36C11R186W,Castions di strada ,Via Latisana  
Feruglio,Pignatella,Il caffe' dei libri,azienda,PIAFEG63A09J856S,Udine ,Via Poscolle  
Calogero,Di sansebastiano,Tre s.n.c. di perosa christian & fortuna laura,azienda,DIACAR78P19B828X,Grado ,Via Gradenigo  
Cristiano,Antonacci,Champagneria,azienda,ANCCRI55K04Z699C,Trieste ,Via Luigi Cadorna  
Gionata,Carrone,Mimi e cocotte,azienda,CAEGIN20Z08C958S,Trieste ,Via Luigi Cadorna  
Lepanto,Mahalingam,La pironada,azienda,MAILEN59F31K720C,Trieste ,Via dei Carmelitani  
Abele,Mosticchio,Bobe's the getaway,azienda,MOIABB36F36Y406H,Aviano ,Via Pordenone  
Michelino,Contegiacomo,Urban farmhouse,azienda,COAMII62D12O851A,Pordenone ,Via Brusafiera  
Erminio,Pisano,Pub l'arrogante,azienda,PISERI17L34L551J,Muggia ,Via Flavia di Stramare  
Fabriele,Chandel,Osmiza coslovich elda,azienda,CHAFAA21K36E448R,Trieste ,Via Commerciale  
Floredano,De souza araujo,La torre - ristorantepizzagourmet,azienda,DEOFLA19K01H013Y,Pordenone ,Frazione Villanova  
Rezio,Bishaj,Osmiza suber marco,azienda,BIHREI83R24Y911Z,Trieste ,Via di Monrupino   Villa Opicina
Elmiro,Buffelli,Osmiza merlak denis,azienda,BUIELO50H16A372R,Trieste ,Via San Sabba  
Aristodemo,Giausa,Osmiza stubelj ivana,azienda,GIAARR85J27F383N,Duino,Sp 
Fioralbo,Ullah,Osmiza tercon,azienda,ULLFIA31Q03Z466S,Duino,Sp 
Idelio,Ripa montesano,Osmiza pertot gabriel,azienda,RI IDI37H20A199B,Duino,Frazione Aurisina   Aurisina
Avventino,Migliucci,Mal del lupo,azienda,MIUAVI27Q30R483Z,Trieste ,Piazza Venezia  
Fatimo,Hekuri,Taverna del ghetto,azienda,HEKFAA93E30G353J,Trieste ,Via del Ponte  
Milvio,Dadhich,Glen s.r.l.,azienda,DAIMII18Y27Y834Q,Trieste ,Via Torino  
Matteomaria,Ripetta,Trattoria da paola,azienda,RIPMAO80F34L345V,Gorizia ,Via Monte Sabotino  
Achilla,Di battista,Skerk,azienda,DIIACH02E26J617L,Duino,Frazione Prepotto  
Adiutore,Boero,Ai tre amici,azienda,BOEADI23R22U306E,Gorizia ,Via Guglielmo Oberdan  
Rovilio,Tharsan,Ristorante albergo bar corona 2.0,azienda,THRROO40B25C133Y,Clauzetto ,Via Gio Maria Fabricio 
Rambaldo,Sozzo,Azienda agricola drej e,azienda,SOORAB32A35Q633S,Doberdã’ del lago ,Via i Maggio   Iamiano
Armeno,De marianis,Marina house,azienda,DE ARE26Y03X414O,Lignano sabbiadoro ,Via Giorgio Scerbanenco  
Ederino,Turra,Hotel ristorante il novecento,azienda,TUAEDE62K15M417W,Casarsa della delizia ,Via Gino Menotti  
Etrusco,Fellini,Ai dragossi,azienda,FELETC59A11E186Y,Grado ,Via Conti di Grado  
Abdone,Di sabato,Al pignau,azienda,DITABO97X29V714Q,Sutrio ,Sp 
Genovino,Guzzi,Radetic,azienda,GUZGEO86F37Z112Z,Duino,Frazione Medeazza  
Cleante,Marzo,Osteria 51,azienda,MAOCLL95I05G980X,Udine ,Via della Madonnetta  
